p_V1_CB,1197
p_V2_CB,1198
p_V3_CB,1199
p_VN2_CB,1200
p_VN3_CB,1201
p_VRB1_CB,1202
p_VRB2_CB,1203
p_VRB3_CB,1204
p_VT3_CB,1205
p_ALFA_1_CA,1206
p_ALFA1_CA,1207
p_Alfa1_ca_control,1208
p_ALFA1_CONTROL_CA,1209
p_ALFA2_CA,1210
p_ALFA3_CA,1211
p_AREA_1_CA,1212
p_AREA_2_CA,1213
p_AREA_3_CA,1214
p_AREA1_CONTROL_CA,1215
p_BETA_3_CA,1216
p_BETA1_CA,1217
p_BETA2_CA,1218
p_BETA3_CA,1219
p_CIALFA1_CA,1220
p_CIAREA1_CA,1221
p_CIBETA3CA,1222
p_CONTROL_BETA3_CA_CONTROL,1223
p_CP_CA,1224
p_DELTA_PRESION_CA,1225
p_FCV_6871,1226
p_FCV_6873,1227
p_K_ADECUACION_1_CA,1228
p_K_ADECUACION_BETA3_CA,1229
p_PRESION_SALIDA_COMPRESOR_ALTA,1230
p_RHO_AREA_1_CA,1231
p_RHO_AREA_2_CA,1232
p_RHO_AREA_3_CA,1233
p_RHO_DELTA_PRESION_CA,1234
p_TAO_ALFA_1_CA,1235
p_TAO_BETA3_CA,1236
p_TAO_CA_A1,1237
p_TEMPERATURA_SALIDA_COMPRESOR_ALTA,1238
p_V1_CA,1239
p_V2_CA,1240
p_V3_CA,1241
p_VN1_CA,1242
p_VN2_CA,1243
p_VN3_CA,1244
p_VRB1_CA,1245
p_VRB2_CA,1246
p_VRB3_CA,1247
p_VT3_CA,1248
p_ALFA_1_TA,1249
p_ALFA_1_TB,1250
p_ALFA1_TA,1251
p_ALFA1_TB,1252
p_ALFA2_TA,1253
p_ALFA2_TB,1254
p_ALFA3_TA,1255
p_ALFA3_TB,1256
p_BETA1_TA,1257
p_BETA1_TB,1258
p_BETA2_TA,1259
p_BETA2_TB,1260
p_BETA3_TA,1261
p_BETA3_TB,1262
p_CONSTANTE_AREAS_1_TA,1263
p_CONSTANTE_AREAS_1_TB,1264
p_CONSTANTE_AREAS_2_TA,1265
p_CONSTANTE_AREAS_2_TB,1266
p_AREA_1_TB,1267
p_BETA_1_CB,1268
p_K_ADECUACION_BETA3_CB,1269
p_BETA3_CONTROL_CB,1270
p_TAO_BETA3_CB,1271
p_CP_TA,1272
p_CP_TB,1273
p_DELTA_PRESION_TA,1274
p_DELTA_PRESION_TB,1275
p_PRESION_SALIDA_TURBINA_ALTA,1276
p_PRESION_SALIDA_TURBINA_BAJA,1277
p_RHO_DELTA_PRESION_TA,1278
p_RHO_DELTA_PRESION_TB,1279
p_TEMPERATURA_ENTRADA_TURBINA_ALTA,1280
p_TEMPERATURA_SALIDA_TURBINA_ALTA,1281
p_TEMPERATURA_SALIDA_TURBINA_BAJA,1282
p_V1_TA,1283
p_V1_TB,1284
p_V2_TA,1285
p_V2_TB,1286
p_V3_TA,1287
p_V3_TB,1288
p_VN1_TA,1289
p_VN1_TB,1290
p_VN2_TA,1291
p_VN2_TB,1292
p_VN3_TA,1293
p_VN3_TB,1294
p_VRB1_TA,1295
p_VRB1_TB,1296
p_VRB2_TA,1297
p_VRB2_TB,1298
p_VRB3_TA,1299
p_VRB3_TB,1300
