Temperatura_entrada_compresor_baja;0.000000
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;0.000000
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
Temperatura_entrada_compresor_baja;-1.#IND00
